gene_id	20.NM1__d1	20.NM1__d2
H2NCmale_00005468-RA	0	0
H2NCmale_00005469-RA	0	0
H2NCmale_00005470-RA	0	0
H2NCmale_00005471-RA	0	0
H2NCmale_00005472-RA	0	0
H2NCmale_00005475-RA	0	0
H2NCmale_00005480-RA	0	0
H2NCmale_00005483-RA	0	0
H2NCmale_00005484-RA	0	0
H2NCmale_00005485-RA	0	0
H2NCmale_00005486-RA	0	0
H2NCmale_00005487-RA	0	0
H2NCmale_00005488-RA	0	0
H2NCmale_00005491-RA	0	0
H2NCmale_00005493-RA	0	0
H2NCmale_00005496-RA	0	0
H2NCmale_00005497-RA	0	0
H2NCmale_00005498-RA	0	0
H2NCmale_00005504-RA	0	0
H2NCmale_00005508-RA	0	0
H2NCmale_00005509-RA	0	0
H2NCmale_00005510-RA	0	0
H2NCmale_00005511-RA	0	0
H2NCmale_00005513-RA	0	0
H2NCmale_00005514-RA	0	0
H2NCmale_00005516-RA	0	0
H2NCmale_00005517-RA	0	0
H2NCmale_00005518-RA	0	0
H2NCmale_00005519-RA	0	0
H2NCmale_00005520-RA	0	0
H2NCmale_00005522-RA	0	0
H2NCmale_00005523-RA	0	0
H2NCmale_00005524-RA	0	0
H2NCmale_00005525-RA	0	0
H2NCmale_00005526-RA	0	0
H2NCmale_00005527-RA	0	0
H2NCmale_00005528-RA	0	0
H2NCmale_00005529-RA	0	0
H2NCmale_00005530-RA	0	0
H2NCmale_00005531-RA	0	0
H2NCmale_00005532-RA	0	0
H2NCmale_00005533-RA	0	0
H2NCmale_00005534-RA	0	0
H2NCmale_00005535-RA	0	0
H2NCmale_00005538-RA	0	0
H2NCmale_00005540-RA	0	0
H2NCmale_00005541-RA	0	0
H2NCmale_00005542-RA	0	0
H2NCmale_00005543-RA	0	0
H2NCmale_00005544-RA	0	0
H2NCmale_00005546-RA	0	0
H2NCmale_00005547-RA	0	0
H2NCmale_00005548-RA	0	0
H2NCmale_00005550-RA	0	0
H2NCmale_00005551-RA	0	0
H2NCmale_00005554-RA	0	0
H2NCmale_00005555-RA	0	0
H2NCmale_00005556-RA	0	0
H2NCmale_00005557-RA	0	0
H2NCmale_00005561-RA	0	0
H2NCmale_00005563-RA	0	0
H2NCmale_00005564-RA	0	0
H2NCmale_00005565-RA	0	0
H2NCmale_00005567-RA	0	0
H2NCmale_00005568-RA	0	0
H2NCmale_00005571-RA	0	0
H2NCmale_00005572-RA	0	0
H2NCmale_00005573-RA	0	0
H2NCmale_00005574-RA	0	0
H2NCmale_00005575-RA	0	0
H2NCmale_00005576-RA	0	0
H2NCmale_00005577-RA	0	0
H2NCmale_00005579-RA	0	0
H2NCmale_00005580-RA	0	0
H2NCmale_00005581-RA	0	0
H2NCmale_00005582-RA	0	0
H2NCmale_00005583-RA	0	0
H2NCmale_00005584-RA	0	0
H2NCmale_00005585-RA	0	0
H2NCmale_00005594-RA	0	0
H2NCmale_00005595-RA	0	0
H2NCmale_00005597-RA	0	0
H2NCmale_00005599-RA	0	0
H2NCmale_00005602-RA	0	0
H2NCmale_00005603-RA	0	0
H2NCmale_00005608-RA	0	0
H2NCmale_00005609-RA	0	0
H2NCmale_00005610-RA	0	0
H2NCmale_00005611-RA	0	0
H2NCmale_00005613-RA	0	0
H2NCmale_00005615-RA	0	0
H2NCmale_00005616-RA	0	0
H2NCmale_00005617-RA	0	0
H2NCmale_00005618-RA	0	0
H2NCmale_00005619-RA	0	0
H2NCmale_00005622-RA	0	0
H2NCmale_00005623-RA	0	0
H2NCmale_00005624-RA	0	0
H2NCmale_00005625-RA	0	0
H2NCmale_00005626-RA	0	0
H2NCmale_00005627-RA	0	0
H2NCmale_00005628-RA	0	0
H2NCmale_00005629-RA	0	0
H2NCmale_00005632-RA	0	0
H2NCmale_00005633-RA	0	0
H2NCmale_00005634-RA	0	0
H2NCmale_00005639-RA	0	0
H2NCmale_00005640-RA	0	0
H2NCmale_00005649-RA	0	0
H2NCmale_00005652-RA	0	0
H2NCmale_00005653-RA	0	0
H2NCmale_00005656-RA	0	0
H2NCmale_00005657-RA	0	0
H2NCmale_00005658-RA	0	0
H2NCmale_00005659-RA	0	0
H2NCmale_00005660-RA	0	0
H2NCmale_00005661-RA	0	0
H2NCmale_00005663-RA	0	0
H2NCmale_00005664-RA	0	0
H2NCmale_00005666-RA	0	0
H2NCmale_00005667-RA	0	0
H2NCmale_00005670-RA	0	0
H2NCmale_00005672-RA	0	0
H2NCmale_00005673-RA	0	0
H2NCmale_00005674-RA	0	0
H2NCmale_00005676-RA	0	0
H2NCmale_00005678-RA	0	0
H2NCmale_00005679-RA	0	0
H2NCmale_00005680-RA	0	0
H2NCmale_00005681-RA	0	0
H2NCmale_00005682-RA	0	0
H2NCmale_00005683-RA	0	0
H2NCmale_00005684-RA	0	0
H2NCmale_00005685-RA	0	0
H2NCmale_00005687-RA	0	0
H2NCmale_00005688-RA	0	0
H2NCmale_00005689-RA	0	0
H2NCmale_00005692-RA	0	0
H2NCmale_00005693-RA	0	0
H2NCmale_00005696-RA	0	0
H2NCmale_00005697-RA	0	0
H2NCmale_00005699-RA	0	0
H2NCmale_00005705-RA	0	0
H2NCmale_00005706-RA	0	0
H2NCmale_00005710-RA	0	0
H2NCmale_00005712-RA	0	0
H2NCmale_00005714-RA	0	0
H2NCmale_00005719-RA	0	0
H2NCmale_00005724-RA	0	0
H2NCmale_00005729-RA	0	0
H2NCmale_00005731-RA	0	0
H2NCmale_00005733-RA	0	0
H2NCmale_00005736-RA	0	0
H2NCmale_00005737-RA	0	0
H2NCmale_00005739-RA	0	0
H2NCmale_00005740-RA	0	0
H2NCmale_00005741-RA	0	0
H2NCmale_00005742-RA	0	0
H2NCmale_00005743-RA	0	0
H2NCmale_00005744-RA	0	0
H2NCmale_00005745-RA	0	0
H2NCmale_00005746-RA	0	0
H2NCmale_00005747-RA	0	0
H2NCmale_00005750-RA	0	0
H2NCmale_00005751-RA	0	0
H2NCmale_00005752-RA	0	0
H2NCmale_00005757-RA	0	0
H2NCmale_00005760-RA	0	0
H2NCmale_00005761-RA	0	0
H2NCmale_00005762-RA	0	0
H2NCmale_00005763-RA	0	0
H2NCmale_00005764-RA	0	0
H2NCmale_00005765-RA	0	0
H2NCmale_00005769-RA	0	0
H2NCmale_00005770-RA	0	0
H2NCmale_00005772-RA	0	0
H2NCmale_00005773-RA	0	0
H2NCmale_00005774-RA	0	0
H2NCmale_00005776-RA	0	0
H2NCmale_00005777-RA	0	0
H2NCmale_00005784-RA	0	0
H2NCmale_00005785-RA	0	0
H2NCmale_00005786-RA	0	0
H2NCmale_00005787-RA	0	0
H2NCmale_00005788-RA	0	0
H2NCmale_00005789-RA	0	0
H2NCmale_00005790-RA	0	0
H2NCmale_00005791-RA	0	0
H2NCmale_00005795-RA	0	0
H2NCmale_00005796-RA	0	0
H2NCmale_00005798-RA	0	0
H2NCmale_00005799-RA	0	0
H2NCmale_00005800-RA	0	0
H2NCmale_00005803-RA	0	0
H2NCmale_00005805-RA	0	0
H2NCmale_00005807-RA	0	0
H2NCmale_00005808-RA	0	0
H2NCmale_00005809-RA	0	0
H2NCmale_00005811-RA	0	0
H2NCmale_00005812-RA	0	0
H2NCmale_00005813-RA	0	0
H2NCmale_00005815-RA	0	0
H2NCmale_00005816-RA	0	0
H2NCmale_00005817-RA	0	0
H2NCmale_00005818-RA	0	0
H2NCmale_00005820-RA	0	0
H2NCmale_00005821-RA	0	0
H2NCmale_00005822-RA	0	0
H2NCmale_00005823-RA	0	0
H2NCmale_00005824-RA	0	0
H2NCmale_00005825-RA	0	0
H2NCmale_00005826-RA	0	0
H2NCmale_00005827-RA	0	0
H2NCmale_00005828-RA	0	0
H2NCmale_00005829-RA	0	0
H2NCmale_00005830-RA	0	0
H2NCmale_00005831-RA	0	0
H2NCmale_00005832-RA	0	0
H2NCmale_00005833-RA	0	0
H2NCmale_00005834-RA	0	0
H2NCmale_00005835-RA	0	0
H2NCmale_00005836-RA	0	0
H2NCmale_00005837-RA	0	0
H2NCmale_00005838-RA	0	0
H2NCmale_00005844-RA	0	0
H2NCmale_00005845-RA	0	0
H2NCmale_00005848-RA	0	0
H2NCmale_00005850-RA	0	0
H2NCmale_00005851-RA	0	0
H2NCmale_00005852-RA	0	0
H2NCmale_00005853-RA	0	0
H2NCmale_00005854-RA	0	0
H2NCmale_00005855-RA	0	0
H2NCmale_00005856-RA	0	0
H2NCmale_00005857-RA	0	0
H2NCmale_00005859-RA	0	0
H2NCmale_00005860-RA	0	0
H2NCmale_00005861-RA	0	0
H2NCmale_00005862-RA	0	0
H2NCmale_00005863-RA	0	0
H2NCmale_00005864-RA	0	0
H2NCmale_00005865-RA	0	0
H2NCmale_00005866-RA	0	0
H2NCmale_00005867-RA	0	0
H2NCmale_00005868-RA	0	0
H2NCmale_00005869-RA	0	0
H2NCmale_00005870-RA	0	0
H2NCmale_00005871-RA	0	0
H2NCmale_00005872-RA	0	0
H2NCmale_00005873-RA	0	0
H2NCmale_00005874-RA	0	0
H2NCmale_00005875-RA	0	0
H2NCmale_00005876-RA	0	0
H2NCmale_00005877-RA	0	0
H2NCmale_00005878-RA	0	0
H2NCmale_00005879-RA	0	0
H2NCmale_00005880-RA	0	0
H2NCmale_00005881-RA	0	0
H2NCmale_00005882-RA	0	0
H2NCmale_00005883-RA	0	0
H2NCmale_00005884-RA	0	0
H2NCmale_00005887-RA	0	0
H2NCmale_00005888-RA	0	0
H2NCmale_00005889-RA	0	0
H2NCmale_00005890-RA	0	0
H2NCmale_00005891-RA	0	0
H2NCmale_00005892-RA	0	0
H2NCmale_00005893-RA	0	0
H2NCmale_00005894-RA	0	0
H2NCmale_00005895-RA	0	0
H2NCmale_00005896-RA	0	0
H2NCmale_00005897-RA	0	0
H2NCmale_00005898-RA	0	0
H2NCmale_00005899-RA	0	0
H2NCmale_00005900-RA	0	0
H2NCmale_00005901-RA	0	0
H2NCmale_00005902-RA	0	0
H2NCmale_00005903-RA	0	0
H2NCmale_00005906-RA	0	0
H2NCmale_00005907-RA	0	0
H2NCmale_00005908-RA	0	0
H2NCmale_00005910-RA	0	0
H2NCmale_00005911-RA	0	0
H2NCmale_00005913-RA	0	0
H2NCmale_00005915-RA	0	0
H2NCmale_00005917-RA	0	0
H2NCmale_00005920-RA	0	0
H2NCmale_00005922-RA	0	0
H2NCmale_00005927-RA	0	0
H2NCmale_00005929-RA	0	0
H2NCmale_00005930-RA	0	0
H2NCmale_00005931-RA	0	0
H2NCmale_00005932-RA	0	0
H2NCmale_00005934-RA	0	0
H2NCmale_00005935-RA	0	0
H2NCmale_00005936-RA	0	0
H2NCmale_00005937-RA	0	0
H2NCmale_00005938-RA	0	0
H2NCmale_00005939-RA	0	0
H2NCmale_00005940-RA	0	0
H2NCmale_00005941-RA	0	0
H2NCmale_00005943-RA	0	0
H2NCmale_00005944-RA	0	0
H2NCmale_00005946-RA	0	0
H2NCmale_00005950-RA	0	0
H2NCmale_00005951-RA	0	0
H2NCmale_00005952-RA	0	0
H2NCmale_00005953-RA	0	0
H2NCmale_00005954-RA	0	0
H2NCmale_00005955-RA	0	0
H2NCmale_00005956-RA	0	0
H2NCmale_00005957-RA	0	0
H2NCmale_00005959-RA	0	0
H2NCmale_00005960-RA	0	0
H2NCmale_00005961-RA	0	0
H2NCmale_00005962-RA	0	0
H2NCmale_00005966-RA	0	0
H2NCmale_00005968-RA	0	0
H2NCmale_00005969-RA	0	0
H2NCmale_00005970-RA	0	0
H2NCmale_00005971-RA	0	0
H2NCmale_00005972-RA	0	0
H2NCmale_00005973-RA	0	0
H2NCmale_00005974-RA	0	0
H2NCmale_00005975-RA	0	0
H2NCmale_00005976-RA	0	0
H2NCmale_00005977-RA	0	0
H2NCmale_00005978-RA	0	0
H2NCmale_00005979-RA	0	0
H2NCmale_00005980-RA	0	0
H2NCmale_00005981-RA	0	0
H2NCmale_00005982-RA	0	0
H2NCmale_00005983-RA	0	0
H2NCmale_00005984-RA	0	0
H2NCmale_00005985-RA	0	0
H2NCmale_00005986-RA	0	0
H2NCmale_00005987-RA	0	0
H2NCmale_00005988-RA	0	0
H2NCmale_00005989-RA	0	0
H2NCmale_00005990-RA	0	0
H2NCmale_00005991-RA	0	0
H2NCmale_00005992-RA	0	0
H2NCmale_00005993-RA	0	0
H2NCmale_00005994-RA	0	0
H2NCmale_00005995-RA	0	0
H2NCmale_00005996-RA	0	0
H2NCmale_00005997-RA	0	0
H2NCmale_00005998-RA	0	0
H2NCmale_00005999-RA	0	0
H2NCmale_00006000-RA	0	0
H2NCmale_00006001-RA	0	0
H2NCmale_00006002-RA	0	0
H2NCmale_00006003-RA	0	0
H2NCmale_00006004-RA	0	0
H2NCmale_00006005-RA	0	0
H2NCmale_00006006-RA	0	0
H2NCmale_00006007-RA	0	0
H2NCmale_00006008-RA	0	0
H2NCmale_00006009-RA	0	0
H2NCmale_00006010-RA	0	0
H2NCmale_00006011-RA	0	0
H2NCmale_00006012-RA	0	0
H2NCmale_00006013-RA	0	0
H2NCmale_00006014-RA	0	0
H2NCmale_00006015-RA	0	0
H2NCmale_00006016-RA	0	0
H2NCmale_00006017-RA	0	0
H2NCmale_00006018-RA	0	0
H2NCmale_00006019-RA	0	0
H2NCmale_00006020-RA	0	0
H2NCmale_00006021-RA	0	0
H2NCmale_00006022-RA	0	0
H2NCmale_00006023-RA	0	0
H2NCmale_00006024-RA	0	0
H2NCmale_00006025-RA	0	0
H2NCmale_00006026-RA	0	0
H2NCmale_00006027-RA	0	0
H2NCmale_00006028-RA	0	0
H2NCmale_00006029-RA	0	0
H2NCmale_00006030-RA	0	0
H2NCmale_00006031-RA	0	0
H2NCmale_00006032-RA	0	0
H2NCmale_00006033-RA	0	0
H2NCmale_00006034-RA	0	0
H2NCmale_00006035-RA	0	0
H2NCmale_00006037-RA	0	0
H2NCmale_00006038-RA	0	0
H2NCmale_00006040-RA	0	0
H2NCmale_00006041-RA	0	0
H2NCmale_00006042-RA	0	0
H2NCmale_00006043-RA	0	0
H2NCmale_00006044-RA	0	0
H2NCmale_00006045-RA	0	0
H2NCmale_00006046-RA	0	0
H2NCmale_00006048-RA	0	0
H2NCmale_00006053-RA	0	0
H2NCmale_00006054-RA	0	0
H2NCmale_00006055-RA	0	0
H2NCmale_00006058-RA	0	0
H2NCmale_00006063-RA	0	0
H2NCmale_00006064-RA	0	0
H2NCmale_00006065-RA	0	0
H2NCmale_00006066-RA	0	0
H2NCmale_00006070-RA	0	0
H2NCmale_00006071-RA	0	0
H2NCmale_00006072-RA	0	0
H2NCmale_00006074-RA	0	0
H2NCmale_00006075-RA	0	0
H2NCmale_00006077-RA	0	0
H2NCmale_00006078-RA	0	0
H2NCmale_00006079-RA	0	0
H2NCmale_00006082-RA	0	0
H2NCmale_00006085-RA	0	0
H2NCmale_00006088-RA	0	0
H2NCmale_00006089-RA	0	0
H2NCmale_00006090-RA	0	0
H2NCmale_00006091-RA	0	0
H2NCmale_00006092-RA	0	0
H2NCmale_00006093-RA	0	0
H2NCmale_00006094-RA	0	0
H2NCmale_00006095-RA	0	0
H2NCmale_00006096-RA	0	0
H2NCmale_00006097-RA	0	0
H2NCmale_00006098-RA	0	0
H2NCmale_00006099-RA	0	0
H2NCmale_00006100-RA	0	0
H2NCmale_00006101-RA	0	0
H2NCmale_00006103-RA	0	0
H2NCmale_00006104-RA	0	0
H2NCmale_00006107-RA	0	0
H2NCmale_00006108-RA	0	0
H2NCmale_00006109-RA	0	0
H2NCmale_00006110-RA	0	0
H2NCmale_00006111-RA	0	0
H2NCmale_00006112-RA	0	0
H2NCmale_00006113-RA	0	0
H2NCmale_00006114-RA	0	0
H2NCmale_00006115-RA	0	0
H2NCmale_00006116-RA	0	0
H2NCmale_00006117-RA	0	0
H2NCmale_00006118-RA	0	0
H2NCmale_00006122-RA	0	0
H2NCmale_00006123-RA	0	0
H2NCmale_00006127-RA	0	0
H2NCmale_00006128-RA	0	0
H2NCmale_00006129-RA	0	0
H2NCmale_00006130-RA	0	0
H2NCmale_00006132-RA	0	0
H2NCmale_00006133-RA	0	0
H2NCmale_00006134-RA	0	0
H2NCmale_00006135-RA	0	0
H2NCmale_00006140-RA	0	0
H2NCmale_00006142-RA	0	0
H2NCmale_00006144-RA	0	0
H2NCmale_00006145-RA	0	0
H2NCmale_00006146-RA	0	0
H2NCmale_00006147-RA	0	0
H2NCmale_00006148-RA	0	0
H2NCmale_00006149-RA	0	0
H2NCmale_00006150-RA	0	0
H2NCmale_00006151-RA	0	0
H2NCmale_00006154-RA	0	0
H2NCmale_00006162-RA	0	0
H2NCmale_00006163-RA	0	0
H2NCmale_00006164-RA	0	0
H2NCmale_00006165-RA	0	0
H2NCmale_00006166-RA	0	0
H2NCmale_00006171-RA	0	0
H2NCmale_00006172-RA	0	0
H2NCmale_00006173-RA	0	0
H2NCmale_00006174-RA	0	0
H2NCmale_00006178-RA	0	0
H2NCmale_00006179-RA	0	0
H2NCmale_00006180-RA	0	0
H2NCmale_00006181-RA	0	0
H2NCmale_00006182-RA	0	0
H2NCmale_00006183-RA	0	0
H2NCmale_00006184-RA	0	0
H2NCmale_00006185-RA	0	0
H2NCmale_00006186-RA	0	0
H2NCmale_00006187-RA	0	0
H2NCmale_00006188-RA	0	0
H2NCmale_00006189-RA	0	0
H2NCmale_00006190-RA	0	0
H2NCmale_00006191-RA	0	0
H2NCmale_00006192-RA	0	0
H2NCmale_00006193-RA	0	0
H2NCmale_00006194-RA	0	0
H2NCmale_00006195-RA	0	0
H2NCmale_00006196-RA	0	0
H2NCmale_00006197-RA	0	0
H2NCmale_00006198-RA	0	0
H2NCmale_00006199-RA	0	0
H2NCmale_00006200-RA	0	0
H2NCmale_00006201-RA	0	0
H2NCmale_00006203-RA	0	0
H2NCmale_00006204-RA	0	0
H2NCmale_00006205-RA	0	0
H2NCmale_00006206-RA	0	0
H2NCmale_00006207-RA	0	0
H2NCmale_00006208-RA	0	0
H2NCmale_00006209-RA	0	0
H2NCmale_00006210-RA	0	0
H2NCmale_00006211-RA	0	0
H2NCmale_00006212-RA	0	0
H2NCmale_00006213-RA	0	0
H2NCmale_00006214-RA	0	0
H2NCmale_00006215-RA	0	0
H2NCmale_00006216-RA	0	0
H2NCmale_00006217-RA	0	0
H2NCmale_00006222-RA	0	0
H2NCmale_00006223-RA	0	0
H2NCmale_00006226-RA	0	0
H2NCmale_00006230-RA	0	0
H2NCmale_00006232-RA	0	0
H2NCmale_00006233-RA	0	0
H2NCmale_00006236-RA	0	0
H2NCmale_00006239-RA	0	0
H2NCmale_00006241-RA	0	0
H2NCmale_00006242-RA	0	0
H2NCmale_00006245-RA	0	0
H2NCmale_00006246-RA	0	0
H2NCmale_00006247-RA	0	0
H2NCmale_00006249-RA	0	0
H2NCmale_00006250-RA	0	0
H2NCmale_00006251-RA	0	0
H2NCmale_00006254-RA	0	0
H2NCmale_00006255-RA	0	0
H2NCmale_00006256-RA	0	0
H2NCmale_00006258-RA	0	0
H2NCmale_00006259-RA	0	0
H2NCmale_00006260-RA	0	0
H2NCmale_00006261-RA	0	0
H2NCmale_00006262-RA	0	0
H2NCmale_00006263-RA	0	0
H2NCmale_00006265-RA	0	0
H2NCmale_00006266-RA	0	0
H2NCmale_00006267-RA	0	0
H2NCmale_00006268-RA	0	0
H2NCmale_00006269-RA	0	0
H2NCmale_00006270-RA	0	0
H2NCmale_00006271-RA	0	0
H2NCmale_00006272-RA	0	0
H2NCmale_00006273-RA	0	0
H2NCmale_00006274-RA	0	0
H2NCmale_00006275-RA	0	0
H2NCmale_00006277-RA	0	0
H2NCmale_00006278-RA	0	0
H2NCmale_00006279-RA	0	0
H2NCmale_00006280-RA	0	0
H2NCmale_00006281-RA	0	0
H2NCmale_00006282-RA	0	0
H2NCmale_00006283-RA	0	0
H2NCmale_00006284-RA	0	0
H2NCmale_00006285-RA	0	0
H2NCmale_00006286-RA	0	0
H2NCmale_00006287-RA	0	0
H2NCmale_00006288-RA	0	0
H2NCmale_00006289-RA	0	0
H2NCmale_00006290-RA	0	0
H2NCmale_00006291-RA	0	0
H2NCmale_00006292-RA	0	0
H2NCmale_00006293-RA	0	0
H2NCmale_00006294-RA	0	0
H2NCmale_00006295-RA	0	0
H2NCmale_00006296-RA	0	0
H2NCmale_00006299-RA	0	0
H2NCmale_00006300-RA	0	0
H2NCmale_00006301-RA	0	0
H2NCmale_00006302-RA	0	0
H2NCmale_00006303-RA	0	0
H2NCmale_00006305-RA	0	0
H2NCmale_00006306-RA	0	0
H2NCmale_00006307-RA	0	0
H2NCmale_00006308-RA	0	0
H2NCmale_00006309-RA	0	0
H2NCmale_00006310-RA	0	0
H2NCmale_00006311-RA	0	0
H2NCmale_00006312-RA	0	0
H2NCmale_00006313-RA	0	0
H2NCmale_00006314-RA	0	0
H2NCmale_00006315-RA	0	0
H2NCmale_00006316-RA	0	0
H2NCmale_00006317-RA	0	0
H2NCmale_00006318-RA	0	0
H2NCmale_00006319-RA	0	0
H2NCmale_00006320-RA	0	0
H2NCmale_00006321-RA	0	0
H2NCmale_00006322-RA	0	0
H2NCmale_00006323-RA	0	0
H2NCmale_00006324-RA	0	0
H2NCmale_00006325-RA	0	0
H2NCmale_00006326-RA	0	0
H2NCmale_00006327-RA	0	0
H2NCmale_00006328-RA	0	0
H2NCmale_00006329-RA	0	0
H2NCmale_00006330-RA	0	0
H2NCmale_00006331-RA	0	0
H2NCmale_00006332-RA	0	0
H2NCmale_00006333-RA	0	0
H2NCmale_00006334-RA	0	0
H2NCmale_00006335-RA	0	0
H2NCmale_00006336-RA	0	0
H2NCmale_00006337-RA	0	0
H2NCmale_00006338-RA	0	0
H2NCmale_00006339-RA	0	0
H2NCmale_00006340-RA	0	0
H2NCmale_00006341-RA	0	0
H2NCmale_00006342-RA	0	0
H2NCmale_00006343-RA	0	0
H2NCmale_00006344-RA	0	0
H2NCmale_00006345-RA	0	0
H2NCmale_00006347-RA	0	0
H2NCmale_00006348-RA	0	0
H2NCmale_00006349-RA	0	0
H2NCmale_00006351-RA	0	0
H2NCmale_00006352-RA	0	0
H2NCmale_00006353-RA	0	0
H2NCmale_00006354-RA	0	0
H2NCmale_00006356-RA	0	0
H2NCmale_00006357-RA	0	0
H2NCmale_00006358-RA	0	0
H2NCmale_00006359-RA	0	0
H2NCmale_00006364-RA	0	0
H2NCmale_00006368-RA	0	0
H2NCmale_00006369-RA	0	0
H2NCmale_00006371-RA	0	0
H2NCmale_00006372-RA	0	0
H2NCmale_00006373-RA	0	0
H2NCmale_00006374-RA	0	0
H2NCmale_00006376-RA	0	0
H2NCmale_00006377-RA	0	0
H2NCmale_00006378-RA	0	0
H2NCmale_00006379-RA	0	0
H2NCmale_00006380-RA	0	0
H2NCmale_00006381-RA	0	0
H2NCmale_00006382-RA	0	0
H2NCmale_00006383-RA	0	0
H2NCmale_00006384-RA	0	0
H2NCmale_00006385-RA	0	0
H2NCmale_00006386-RA	0	0
H2NCmale_00006387-RA	0	0
H2NCmale_00006388-RA	0	0
H2NCmale_00006389-RA	0	0
H2NCmale_00006390-RA	0	0
H2NCmale_00006391-RA	0	0
H2NCmale_00006392-RA	0	0
H2NCmale_00006393-RA	0	0
H2NCmale_00006395-RA	0	0
H2NCmale_00006397-RA	0	0
H2NCmale_00006399-RA	0	0
H2NCmale_00006400-RA	0	0
H2NCmale_00006401-RA	0	0
H2NCmale_00006402-RA	0	0
H2NCmale_00006405-RA	0	0
H2NCmale_00006407-RA	0	0
H2NCmale_00006408-RA	0	0
H2NCmale_00006409-RA	0	0
H2NCmale_00006410-RA	0	0
H2NCmale_00006411-RA	0	0
H2NCmale_00006413-RA	0	0
H2NCmale_00006414-RA	0	0
H2NCmale_00006415-RA	0	0
H2NCmale_00006416-RA	0	0
H2NCmale_00006417-RA	0	0
H2NCmale_00006418-RA	0	0
H2NCmale_00006419-RA	0	0
H2NCmale_00006420-RA	0	0
H2NCmale_00006421-RA	0	0
H2NCmale_00006422-RA	0	0
H2NCmale_00006423-RA	0	0
H2NCmale_00006424-RA	0	0
H2NCmale_00006425-RA	0	0
H2NCmale_00006427-RA	0	0
H2NCmale_00006428-RA	0	0
H2NCmale_00006429-RA	0	0
H2NCmale_00006430-RA	0	0
H2NCmale_00006431-RA	0	0
H2NCmale_00006432-RA	0	0
H2NCmale_00006433-RA	0	0
H2NCmale_00006434-RA	0	0
H2NCmale_00006435-RA	0	0
H2NCmale_00006436-RA	0	0
H2NCmale_00006437-RA	0	0
H2NCmale_00006438-RA	0	0
H2NCmale_00006439-RA	0	0
H2NCmale_00006440-RA	0	0
H2NCmale_00006441-RA	0	0
H2NCmale_00006442-RA	0	0
H2NCmale_00006443-RA	0	0
H2NCmale_00006444-RA	0	0
H2NCmale_00006445-RA	0	0
H2NCmale_00006446-RA	0	0
H2NCmale_00006447-RA	0	0
H2NCmale_00006448-RA	0	0
H2NCmale_00006449-RA	0	0
H2NCmale_00006451-RA	0	0
H2NCmale_00006452-RA	0	0
H2NCmale_00006453-RA	0	0
H2NCmale_00006454-RA	0	0
H2NCmale_00006455-RA	0	0
H2NCmale_00006456-RA	0	0
H2NCmale_00006457-RA	0	0
H2NCmale_00006458-RA	0	0
H2NCmale_00006459-RA	0	0
H2NCmale_00006460-RA	0	0
H2NCmale_00006461-RA	0	0
H2NCmale_00006462-RA	0	0
H2NCmale_00006463-RA	0	0
H2NCmale_00006464-RA	0	0
H2NCmale_00006465-RA	0	0
H2NCmale_00006466-RA	0	0
H2NCmale_00006467-RA	0	0
H2NCmale_00006469-RA	0	0
H2NCmale_00006470-RA	0	0
H2NCmale_00006471-RA	0	0
H2NCmale_00006472-RA	0	0
H2NCmale_00006473-RA	0	0
H2NCmale_00006474-RA	0	0
H2NCmale_00006475-RA	0	0
H2NCmale_00006476-RA	0	0
H2NCmale_00006477-RA	0	0
H2NCmale_00006478-RA	0	0
H2NCmale_00006479-RA	0	0
H2NCmale_00006480-RA	0	0
H2NCmale_00006481-RA	0	0
H2NCmale_00006482-RA	0	0
H2NCmale_00006483-RA	0	0
H2NCmale_00006484-RA	0	0
H2NCmale_00006485-RA	0	0
H2NCmale_00006486-RA	0	0
H2NCmale_00006487-RA	0	0
H2NCmale_00006488-RA	0	0
H2NCmale_00006489-RA	0	0
H2NCmale_00006490-RA	0	0
H2NCmale_00006491-RA	0	0
H2NCmale_00006492-RA	0	0
H2NCmale_00006494-RA	0	0
H2NCmale_00006495-RA	0	0
H2NCmale_00006496-RA	0	0
H2NCmale_00006499-RA	0	0
H2NCmale_00006500-RA	0	0
H2NCmale_00006501-RA	0	0
H2NCmale_00006502-RA	0	0
H2NCmale_00006503-RA	0	0
H2NCmale_00006504-RA	0	0
H2NCmale_00006505-RA	0	0
H2NCmale_00006507-RA	0	0
H2NCmale_00006508-RA	0	0
H2NCmale_00006509-RA	0	0
H2NCmale_00006510-RA	0	0
H2NCmale_00006511-RA	0	0
H2NCmale_00006512-RA	0	0
H2NCmale_00006513-RA	0	0
H2NCmale_00006514-RA	0	0
H2NCmale_00006515-RA	0	0
H2NCmale_00006516-RA	0	0
H2NCmale_00006517-RA	0	0
H2NCmale_00006518-RA	0	0
H2NCmale_00006519-RA	0	0
H2NCmale_00006520-RA	0	0
H2NCmale_00006521-RA	0	0
H2NCmale_00006522-RA	0	0
H2NCmale_00006523-RA	0	0
H2NCmale_00006524-RA	0	0
H2NCmale_00006525-RA	0	0
H2NCmale_00006526-RA	0	0
H2NCmale_00006527-RA	0	0
H2NCmale_00006528-RA	0	0
H2NCmale_00006529-RA	0	0
H2NCmale_00006531-RA	0	0
H2NCmale_00006532-RA	0	0
H2NCmale_00006533-RA	0	0
H2NCmale_00006534-RA	0	0
H2NCmale_00006535-RA	0	0
H2NCmale_00006536-RA	0	0
